Federative_Unit,NM_MUN,Lula_votes,Lula_per,Jair_votes,Jair_per
Bahia,Presidente Tancredo Neves,11443,71.03,4667,28.97
Bahia,Queimadas,11279,74.91,3777,25.09
Bahia,Quijingue,13277,82.97,2725,17.03
Bahia,Quixabeira,4014,61.88,2473,38.12
Bahia,Rafael Jambeiro,10148,76.92,3045,23.08
Bahia,Remanso,19893,82.73,4154,17.27
Bahia,Retirolândia,7614,79.73,1936,20.27
Bahia,Riachão Das Neves,11201,78.14,3134,21.86
Bahia,Riachão Do Jacuípe,18117,82.6,3816,17.4
Bahia,Riacho De Santana,15570,85.97,2542,14.03
Bahia,Ribeira Do Amparo,7211,83.64,1410,16.36
Bahia,Ribeira Do Pombal,24787,76.59,7577,23.41
Bahia,Ribeirão Do Largo,4482,76.1,1408,23.9
Bahia,Rio De Contas,7033,76.13,2205,23.87
Bahia,Rio Do Antônio,6715,81.8,1494,18.2
Bahia,Rio Do Pires,5035,80.21,1242,19.79
Bahia,Rio Real,15399,72.7,5782,27.3
Bahia,Rodelas,4774,82.77,994,17.23
Bahia,Ruy Barbosa,13216,76.8,3992,23.2
Bahia,Salinas Da Margarida,8848,83.61,1734,16.39
Bahia,Salvador,1089899,70.73,451131,29.27
Bahia,Santa Bárbara,12197,80.29,2995,19.71
Bahia,Santa Brígida,7389,86.12,1191,13.88
Bahia,Santa Cruz Cabrália,9778,62.31,5914,37.69
Bahia,Santa Cruz Da Vitória,1896,60.71,1227,39.29
Bahia,Santa Inês,4930,84.62,896,15.38
Bahia,Santa Luzia,4059,68.74,1846,31.26
Bahia,Santa Maria Da Vitória,16849,73.15,6184,26.85
Bahia,Santa Rita De Cássia,13046,79.24,3417,20.76
Bahia,Santa Terezinha,5282,81.34,1212,18.66
Bahia,Santaluz,18066,75.81,5765,24.19
Bahia,Santana,11797,74.11,4121,25.89
Bahia,Santanópolis,5623,83.54,1108,16.46
Bahia,Santo Amaro,31026,84.69,5608,15.31
Bahia,Santo Antônio De Jesus,40001,68.08,18754,31.92
Bahia,Santo Estevão,24801,83.81,4791,16.19
Bahia,São Desidério,13807,69.74,5990,30.26
Bahia,São Domingos,4547,73.65,1627,26.35
Bahia,São Felipe,10241,76.83,3088,23.17
Bahia,São Félix,6649,83.49,1315,16.51
Bahia,São Félix Do Coribe,6217,64.38,3439,35.62
Bahia,São Francisco Do Conde,21574,84.39,3990,15.61
Bahia,São Gabriel,11051,87.48,1582,12.52
Bahia,São Gonçalo Dos Campos,19011,81.55,4301,18.45
Bahia,São José Da Vitória,2135,61.42,1341,38.58
Bahia,São José Do Jacuípe,4910,78.23,1366,21.77
Bahia,São Miguel Das Matas,5681,77.24,1674,22.76
Bahia,São Sebastião Do Passé,23045,86.54,3584,13.46
Bahia,Sapeaçu,9229,76.21,2881,23.79
Bahia,Sátiro Dias,7772,79.5,2004,20.5
Bahia,Saubara,7385,79.43,1912,20.57
Bahia,Saúde,5024,77.33,1473,22.67
Bahia,Seabra,23260,85.21,4036,14.79
Bahia,Sebastião Laranjeiras,4161,76.64,1268,23.36
Bahia,Senhor Do Bonfim,26210,65.75,13652,34.25
Bahia,Sento Sé,16304,74.95,5448,25.05
Bahia,Serra Do Ramalho,14393,76.98,4303,23.02
Bahia,Serra Dourada,7131,65.12,3819,34.88
Bahia,Serra Preta,10674,84.15,2011,15.85
Bahia,Serrinha,36616,75.93,11608,24.07
Bahia,Serrolândia,5606,72.53,2123,27.47
Bahia,Simões Filho,48657,72.12,18806,27.88
Bahia,Sítio Do Mato,6103,76.32,1894,23.68
Bahia,Sítio Do Quinto,6172,83.42,1227,16.58
Bahia,Sobradinho,11660,76.82,3519,23.18
Bahia,Souto Soares,9887,90.26,1067,9.74
Bahia,Tabocas Do Brejo Velho,6348,81.27,1463,18.73
Bahia,Tanhaçu,10852,77.19,3207,22.81
Bahia,Tanque Novo,9471,84.22,1775,15.78
Bahia,Tanquinho,4627,79.08,1224,20.92
Bahia,Taperoá,7916,77.1,2351,22.9
Bahia,Tapiramutá,6262,82.07,1368,17.93
Bahia,Teixeira De Freitas,39937,50.36,39360,49.64
Bahia,Teodoro Sampaio,4631,89.47,545,10.53
Bahia,Teofilândia,11205,86.21,1793,13.79
Bahia,Teolândia,6613,77.86,1880,22.14
Bahia,Terra Nova,6398,83.27,1285,16.73
Bahia,Tremedal,8427,78.57,2299,21.43
Bahia,Tucano,24048,80.36,5879,19.64
Bahia,Uauá,14178,86.23,2264,13.77
Bahia,Ubaíra,8486,72.09,3286,27.91
Bahia,Ubaitaba,6394,63.98,3600,36.02
Bahia,Ubatã,5766,65.96,2975,34.04
Bahia,Uibaí,7661,80.2,1891,19.8
Bahia,Umburanas,5911,71.58,2347,28.42
Bahia,Una,6563,60.11,4355,39.89
Bahia,Urandi,8002,80.64,1921,19.36
Bahia,Uruçuca,7932,61.75,4913,38.25
Bahia,Utinga,7338,78.87,1966,21.13
Bahia,Valença,32599,68.07,15291,31.93
Bahia,Valente,10140,66.59,5088,33.41
Bahia,Várzea Da Roça,6060,77.66,1743,22.34
Bahia,Várzea Do Poço,3800,74.5,1301,25.5
Bahia,Várzea Nova,5735,75.26,1885,24.74
Bahia,Varzedo,5264,76.37,1629,23.63
Bahia,Vera Cruz,19842,77.77,5672,22.23
Bahia,Vereda,3312,69.03,1486,30.97
Bahia,Vitória Da Conquista,117516,58.31,84019,41.69
Bahia,Wagner,3993,78.9,1068,21.1
Bahia,Wanderley,5856,70.86,2408,29.14
Bahia,Wenceslau Guimarães,8354,71.38,3350,28.62
Bahia,Xique-Xique,20301,78.29,5629,21.71
Ceará,Abaiara,5025,87.39,725,12.61
Ceará,Acarape,6262,63.98,3526,36.02
Ceará,Acaraú,26113,73.13,9596,26.87
Ceará,Acopiara,25144,83.41,5000,16.59
Ceará,Aiuaba,7398,88.5,961,11.5
Ceará,Alcântaras,6372,86.32,1010,13.68
Ceará,Altaneira,4532,90.82,458,9.18
Ceará,Alto Santo,7988,81.81,1776,18.19
Ceará,Amontada,20068,77.91,5691,22.09
Ceará,Antonina Do Norte,4418,87.12,653,12.88
Ceará,Apuiarés,7829,79.39,2033,20.61
Ceará,Aquiraz,33374,65.5,17580,34.5
Ceará,Aracati,31631,70.17,13449,29.83
Ceará,Aracoiaba,14920,75.82,4757,24.18
Ceará,Ararendá,5643,77.72,1618,22.28
Ceará,Araripe,11860,91.48,1104,8.52
Ceará,Aratuba,7316,79.16,1926,20.84
Ceará,Arneiroz,4181,82.48,888,17.52
Ceará,Assaré,12482,87.04,1859,12.96
Ceará,Aurora,12787,84.42,2359,15.58
Ceará,Baixio,3673,87.12,543,12.88
Ceará,Banabuiú,9632,83.23,1941,16.77
Ceará,Barbalha,29954,76.18,9367,23.82
Ceará,Barreira,9033,61.29,5704,38.71
Ceará,Barro,10932,87.73,1529,12.27
Ceará,Barroquinha,8701,81.94,1918,18.06
Ceará,Baturité,16634,76.61,5078,23.39
Ceará,Beberibe,25104,71.28,10115,28.72
Ceará,Bela Cruz,11243,70.68,4665,29.32
Ceará,Boa Viagem,26911,86.73,4117,13.27
Ceará,Brejo Santo,23507,81.88,5202,18.12
Ceará,Camocim,27280,72.59,10303,27.41
Ceará,Campos Sales,13178,86.22,2106,13.78
Ceará,Canindé,35985,79.63,9206,20.37
Ceará,Capistrano,10246,80.83,2430,19.17
Ceará,Caridade,10675,81.52,2420,18.48
Ceará,Cariré,8790,75.97,2781,24.03
Ceará,Caririaçu,15446,82.49,3279,17.51
Ceará,Cariús,9922,84.03,1885,15.97
Ceará,Carnaubal,7441,71.69,2939,28.31
Ceará,Cascavel,31901,68.54,14643,31.46
Ceará,Catarina,5370,82.7,1123,17.3
Ceará,Catunda,5848,86.95,878,13.05
Ceará,Caucaia,121053,61.8,74827,38.2
Ceará,Cedro,12938,83.78,2504,16.22
Ceará,Chaval,6787,83.07,1383,16.93
Ceará,Choró,7107,82.65,1492,17.35
Ceará,Chorozinho,10340,73.42,3743,26.58
Ceará,Coreaú,11673,78.98,3106,21.02
Ceará,Crateús,34484,77.31,10119,22.69
Ceará,Crato,66182,84.26,12363,15.74
Ceará,Croatá,8978,82.3,1931,17.7
Ceará,Cruz,11076,63.8,6285,36.2
Ceará,Deputado Irapuan Pinheiro,5105,88.32,675,11.68
Ceará,Ereré,3630,85.75,603,14.25
Ceará,Eusébio,22957,55.43,18458,44.57
Ceará,Farias Brito,11723,87.89,1616,12.11
Ceará,Forquilha,10387,69.15,4633,30.85
Ceará,Fortaleza,880559,58.18,633009,41.82
Ceará,Fortim,8237,69.04,3694,30.96
Ceará,Frecheirinha,7822,75.74,2505,24.26
Ceará,General Sampaio,4708,81.95,1037,18.05
Ceará,Graça,8252,88.52,1070,11.48
Ceará,Granja,28855,86.39,4545,13.61
Ceará,Granjeiro,3790,88.37,499,11.63
Ceará,Groaíras,4950,69.34,2189,30.66
Ceará,Guaiúba,12275,75.58,3967,24.42
Ceará,Guaraciaba Do Norte,19222,76.34,5956,23.66
Ceará,Guaramiranga,3714,78.72,1004,21.28
Ceará,Hidrolândia,9353,78.91,2500,21.09
Ceará,Horizonte,30336,64.39,16774,35.61
Ceará,Ibaretama,7718,80.66,1851,19.34
Ceará,Ibiapina,10830,74.71,3666,25.29
Ceará,Ibicuitinga,7301,76.27,2271,23.73
Ceará,Icapuí,9536,69.47,4190,30.53
Ceará,Icó,29903,80.46,7263,19.54
Ceará,Iguatu,46013,81.64,10351,18.36
Ceará,Independência,11897,75.13,3938,24.87
Ceará,Ipaporanga,6194,80.96,1457,19.04
Ceará,Ipaumirim,6113,84.17,1150,15.83
Ceará,Ipu,20404,80.56,4923,19.44
Ceará,Ipueiras,17858,78.55,4876,21.45
Ceará,Iracema,7408,82.77,1542,17.23
Ceará,Irauçuba,12352,81.86,2738,18.14
Ceará,Itaiçaba,4029,71.33,1619,28.67
Ceará,Itaitinga,16483,65.37,8733,34.63
Ceará,Itapajé,20562,65.6,10782,34.4
Ceará,Itapipoca,59133,77.43,17238,22.57
Ceará,Itapiúna,9375,76.45,2888,23.55
Ceará,Itarema,16026,65.6,8404,34.4
Ceará,Itatira,11401,83.38,2273,16.62
Ceará,Jaguaretama,9960,83.7,1940,16.3
Ceará,Jaguaribara,5508,81.06,1287,18.94
Ceará,Jaguaribe,17789,81.08,4151,18.92
Ceará,Jaguaruana,15108,68.58,6922,31.42
Ceará,Jardim,14126,85.25,2444,14.75
Ceará,Jati,4442,85.08,779,14.92
Ceará,Jijoca De Jericoacoara,9916,67.68,4735,32.32
Ceará,Juazeiro Do Norte,115524,76.31,35858,23.69
Ceará,Jucás,11913,80.16,2949,19.84
Ceará,Lavras Da Mangabeira,14941,84.61,2718,15.39
Ceará,Limoeiro Do Norte,28662,76.08,9010,23.92
Ceará,Madalena,9073,83.38,1809,16.62
Ceará,Maracanaú,87588,60.71,56677,39.29
Ceará,Maranguape,43391,65.86,22496,34.14
Ceará,Marco,9504,53.99,8100,46.01
Ceará,Martinópole,6839,84.7,1235,15.3
Ceará,Massapê,18279,74.18,6362,25.82
Ceará,Mauriti,21178,78.21,5901,21.79
Ceará,Meruoca,7965,79.92,2001,20.08
Ceará,Milagres,15045,88.3,1993,11.7
Ceará,Milhã,7535,85.11,1318,14.89
Ceará,Miraíma,7875,85.95,1287,14.05
Ceará,Missão Velha,19730,83.45,3913,16.55
Ceará,Mombaça,19782,81.88,4377,18.12
Ceará,Monsenhor Tabosa,9005,82.71,1882,17.29
Ceará,Morada Nova,32225,74.13,11243,25.87
Ceará,Moraújo,4578,78.38,1263,21.62
Ceará,Morrinhos,7180,52.13,6594,47.87
Ceará,Mucambo,7514,80.75,1791,19.25
Ceará,Mulungu,5363,77.1,1593,22.9
Ceará,Nova Olinda,8120,83.03,1660,16.97
Ceará,Nova Russas,12706,69.06,5693,30.94
Ceará,Novo Oriente,14414,83.7,2806,16.3
Ceará,Ocara,14105,74.84,4742,25.16
Ceará,Orós,10833,80,2709,20
Ceará,Pacajus,27190,63.89,15370,36.11
Ceará,Pacatuba,27327,63.08,15994,36.92
Ceará,Pacoti,6438,78.78,1734,21.22
Ceará,Pacujá,4028,87.45,578,12.55
Ceará,Palhano,5005,68.94,2255,31.06
Ceará,Palmácia,5572,75.38,1820,24.62
Ceará,Paracuru,17580,69.86,7583,30.14
Ceará,Paraipaba,13211,63.07,7736,36.93
Ceará,Parambu,13802,71.4,5529,28.6
Ceará,Paramoti,6269,79.87,1580,20.13
Ceará,Pedra Branca,21884,87.66,3081,12.34
Ceará,Penaforte,5425,83.56,1067,16.44
Ceará,Pentecoste,19551,76.09,6145,23.91
Ceará,Pereiro,9374,85.09,1643,14.91
Ceará,Pindoretama,11350,72.83,4234,27.17
Ceará,Piquet Carneiro,8179,85.32,1407,14.68
Ceará,Pires Ferreira,5311,81.32,1220,18.68
Ceará,Poranga,6336,85.89,1041,14.11
Ceará,Porteiras,9479,87.15,1398,12.85
Ceará,Potengi,5263,90.14,576,9.86
Ceará,Potiretama,4002,85.62,672,14.38
Ceará,Quiterianópolis,10682,84.58,1948,15.42
Ceará,Quixadá,30241,64.32,16776,35.68
Ceará,Quixelô,10194,85.43,1738,14.57
Ceará,Quixeramobim,36681,79.88,9242,20.12
Ceará,Quixeré,11090,76.65,3378,23.35
Ceará,Redenção,13545,72.61,5110,27.39
Ceará,Reriutaba,10125,82.99,2075,17.01
Ceará,Russas,32874,71.19,13306,28.81
Ceará,Saboeiro,7660,84.11,1447,15.89
Ceará,Salitre,9034,83.82,1744,16.18
Ceará,Santa Quitéria,21661,82.7,4530,17.3
Ceará,Santana Do Acaraú,15968,79.98,3997,20.02
Ceará,Santana Do Cariri,9549,89.82,1082,10.18
Ceará,São Benedito,20977,74.57,7153,25.43
Ceará,São Gonçalo Do Amarante,24376,65.1,13070,34.9
Ceará,São João Do Jaguaribe,4003,83.27,804,16.73
Ceará,São Luís Do Curu,6555,74.25,2273,25.75
Ceará,Senador Pompeu,11737,72.76,4395,27.24
Ceará,Senador Sá,4030,78.59,1098,21.41
Ceará,Sobral,82974,69.03,37230,30.97
Ceará,Solonópole,9512,84.98,1681,15.02
Ceará,Tabuleiro Do Norte,16036,80.62,3856,19.38
Ceará,Tamboril,13497,81.89,2985,18.11
Ceará,Tarrafas,4871,88.92,607,11.08
Ceará,Tauá,24064,69.82,10400,30.18
Ceará,Tejuçuoca,9499,80.05,2368,19.95
Ceará,Tianguá,29355,64.43,16204,35.57
Ceará,Trairi,26617,74.16,9276,25.84
Ceará,Tururu,8708,75.27,2861,24.73
Ceará,Ubajara,14214,69.99,6095,30.01
Ceará,Umari,3744,77.72,1073,22.28
Ceará,Umirim,9217,77.67,2650,22.33
Ceará,Uruburetama,10554,73.88,3731,26.12
Ceará,Uruoca,6871,78.96,1831,21.04
Ceará,Varjota,8827,72.31,3381,27.69
Ceará,Várzea Alegre,20533,83.07,4185,16.93
Ceará,Viçosa Do Ceará,27746,77.16,8215,22.84
Distrito Federal,Brasilia,729295,41.19,1041331,58.81
Espírito Santo,Afonso Cláudio,6641,37.85,10904,62.15
Espírito Santo,Água Doce Do Norte,3953,52.53,3572,47.47
Espírito Santo,Águia Branca,3781,58.05,2732,41.95
Espírito Santo,Alegre,8083,46.26,9391,53.74
Espírito Santo,Alfredo Chaves,2927,31.23,6446,68.77
Espírito Santo,Alto Rio Novo,2412,54.82,1988,45.18
Espírito Santo,Anchieta,7419,41.32,10535,58.68
Espírito Santo,Apiacá,2172,47.97,2356,52.03
Espírito Santo,Aracruz,22919,42.75,30692,57.25
Espírito Santo,Atílio Vivácqua,3130,45.13,3806,54.87
Espírito Santo,Baixo Guandu,7577,42.94,10069,57.06
Espírito Santo,Barra De São Francisco,10696,45.23,12950,54.77
Espírito Santo,Boa Esperança,4321,52.98,3835,47.02
Espírito Santo,Bom Jesus Do Norte,2677,46.82,3041,53.18
Espírito Santo,Brejetuba,2941,41.48,4149,58.52
Espírito Santo,Cachoeiro De Itapemirim,33202,30.6,75317,69.4
Espírito Santo,Cariacica,90253,43.61,116698,56.39
Espírito Santo,Castelo,5899,26.15,16659,73.85
Espírito Santo,Colatina,25376,36.46,44230,63.54
Espírito Santo,Conceição Da Barra,9708,62.54,5815,37.46
Espírito Santo,Conceição Do Castelo,2168,29.71,5128,70.29
Espírito Santo,Divino De São Lourenço,1299,39.5,1990,60.5
Espírito Santo,Domingos Martins,6867,30.64,15544,69.36
Espírito Santo,Dores Do Rio Preto,2014,43.09,2660,56.91
Espírito Santo,Ecoporanga,7771,57.02,5857,42.98
Espírito Santo,Fundão,5120,48.51,5434,51.49
Espírito Santo,Governador Lindenberg,3279,49.6,3332,50.4
Espírito Santo,Guaçuí,6438,40.51,9454,59.49
Espírito Santo,Guarapari,24381,34.47,46347,65.53
Espírito Santo,Ibatiba,4465,30.68,10089,69.32
Espírito Santo,Ibiraçu,2983,41.57,4193,58.43
Espírito Santo,Ibitirama,1728,31.36,3783,68.64
Espírito Santo,Iconha,3269,37.31,5492,62.69
Espírito Santo,Irupi,2350,28.47,5903,71.53
Espírito Santo,Itaguaçu,3701,43.41,4824,56.59
Espírito Santo,Itapemirim,8504,31.5,18496,68.5
Espírito Santo,Itarana,2521,35.56,4569,64.44
Espírito Santo,Iúna,4692,30.11,10893,69.89
Espírito Santo,Jaguaré,9803,58.95,6826,41.05
Espírito Santo,Jerônimo Monteiro,3227,44.38,4045,55.62
Espírito Santo,João Neiva,3933,40.05,5887,59.95
Espírito Santo,Laranja Da Terra,2798,37.75,4614,62.25
Espírito Santo,Linhares,33128,38.36,53237,61.64
Espírito Santo,Mantenópolis,3211,43.85,4111,56.15
Espírito Santo,Marataízes,7689,32.49,15978,67.51
Espírito Santo,Marechal Floriano,3851,37.24,6489,62.76
Espírito Santo,Marilândia,3064,36.73,5277,63.27
Espírito Santo,Mimoso Do Sul,7813,51.52,7351,48.48
Espírito Santo,Montanha,5755,54.5,4805,45.5
Espírito Santo,Mucurici,2335,63.33,1352,36.67
Espírito Santo,Muniz Freire,4678,44.19,5907,55.81
Espírito Santo,Muqui,3917,45.72,4650,54.28
Espírito Santo,Nova Venécia,13255,47.09,14891,52.91
Espírito Santo,Pancas,5026,46.28,5835,53.72
Espírito Santo,Pedro Canário,7296,58.53,5170,41.47
Espírito Santo,Pinheiros,8064,60.89,5180,39.11
Espírito Santo,Piúma,4908,39.06,7657,60.94
Espírito Santo,Ponto Belo,2956,64.68,1614,35.32
Espírito Santo,Presidente Kennedy,3478,36.53,6043,63.47
Espírito Santo,Rio Bananal,5121,44.91,6282,55.09
Espírito Santo,Rio Novo Do Sul,1983,28.1,5074,71.9
Espírito Santo,Santa Leopoldina,3580,46.94,4046,53.06
Espírito Santo,Santa Maria De Jetibá,7332,30.91,16385,69.09
Espírito Santo,Santa Teresa,5152,35.02,9561,64.98
Espírito Santo,São Domingos Do Norte,2935,49.15,3036,50.85
Espírito Santo,São Gabriel Da Palha,7866,42.91,10467,57.09
Espírito Santo,São José Do Calçado,3427,52.26,3131,47.74
Espírito Santo,São Mateus,33018,51.85,30656,48.15
Espírito Santo,São Roque Do Canaã,3061,40.7,4459,59.3
Espírito Santo,Serra,123629,46.89,140048,53.11
Espírito Santo,Sooretama,7118,49.7,7205,50.3
Espírito Santo,Vargem Alta,3499,28.72,8685,71.28
Espírito Santo,Venda Nova Do Imigrante,3682,25.76,10610,74.24
Espírito Santo,Viana,17910,44.85,22027,55.15
Espírito Santo,Vila Pavão,3101,52.66,2788,47.34
Espírito Santo,Vila Valério,5183,54.27,4367,45.73
Espírito Santo,Vila Velha,103870,39.08,161933,60.92
Espírito Santo,Vitória,95478,45.3,115293,54.7
Goiás,Abadia De Goiás,3814,41.42,5394,58.58
Goiás,Abadiânia,2774,32.51,5759,67.49
Goiás,Acreúna,5210,44.13,6597,55.87
Goiás,Adelândia,651,30.03,1517,69.97
Goiás,Água Fria De Goiás,1380,40.22,2051,59.78
Goiás,Água Limpa,787,45.2,954,54.8
Goiás,Águas Lindas De Goiás,40369,47.32,44946,52.68
Goiás,Alexânia,5201,32.83,10643,67.17
Goiás,Aloândia,748,46.4,864,53.6
Goiás,Alto Horizonte,1825,41.81,2540,58.19
Goiás,Alto Paraíso De Goiás,3188,61.99,1955,38.01
Goiás,Alvorada Do Norte,2494,52.24,2280,47.76
Goiás,Amaralina,1315,56.95,994,43.05
Goiás,Americano Do Brasil,2043,50.28,2020,49.72
Goiás,Amorinópolis,1300,45.01,1588,54.99
Goiás,Anápolis,63960,29.41,153507,70.59
Goiás,Anhangüera,458,53.63,396,46.37
Goiás,Anicuns,4668,39.21,7237,60.79
Goiás,Aparecida De Goiânia,108022,42.06,148793,57.94
Goiás,Aparecida Do Rio Doce,1077,49.68,1091,50.32
Goiás,Aporé,986,44.08,1251,55.92
Goiás,Araçu,1588,49.76,1603,50.24
Goiás,Aragarças,4504,43.73,5795,56.27
Goiás,Aragoiânia,2997,44.43,3749,55.57
Goiás,Araguapaz,2083,47.33,2318,52.67
Goiás,Arenópolis,1233,48.85,1291,51.15
Goiás,Aruanã,2212,47.79,2417,52.21
Goiás,Aurilândia,1337,54.77,1104,45.23
Goiás,Avelinópolis,1049,39.76,1589,60.24
Goiás,Baliza,1200,59.61,813,40.39
Goiás,Barro Alto,3271,46.04,3833,53.96
Goiás,Bela Vista De Goiás,7174,41.33,10182,58.67
Goiás,Bom Jardim De Goiás,2852,53.45,2484,46.55
Goiás,Bom Jesus De Goiás,5999,46.91,6789,53.09
Goiás,Bonfinópolis,2608,48.95,2720,51.05
Goiás,Bonópolis,1317,56.11,1030,43.89
Goiás,Brazabrantes,1162,43.67,1499,56.33
Goiás,Britânia,1480,41.36,2098,58.64
Goiás,Buriti Alegre,2780,46.49,3200,53.51
Goiás,Buriti De Goiás,856,34.1,1654,65.9
Goiás,Buritinópolis,1306,55.76,1036,44.24
Goiás,Cabeceiras,2661,51.3,2526,48.7
Goiás,Cachoeira Alta,2804,47.29,3125,52.71
Goiás,Cachoeira De Goiás,644,47.77,704,52.23
Goiás,Cachoeira Dourada,2909,54.04,2474,45.96
Goiás,Caçu,3033,37.25,5110,62.75
Goiás,Caiapônia,4138,41.9,5738,58.1
Goiás,Caldas Novas,17152,35.77,30802,64.23
Goiás,Caldazinha,1166,46.05,1366,53.95
Goiás,Campestre De Goiás,1335,47.82,1457,52.18
Goiás,Campinaçu,1334,51.49,1257,48.51
Goiás,Campinorte,2429,36.17,4287,63.83
Goiás,Campo Alegre De Goiás,2060,50.12,2050,49.88
Goiás,Campo Limpo De Goiás,1688,35.91,3013,64.09
Goiás,Campos Belos,6452,61.8,3988,38.2
Goiás,Campos Verdes,1927,66.72,961,33.28
Goiás,Carmo Do Rio Verde,2251,40.62,3290,59.38
Goiás,Castelândia,1449,52.67,1302,47.33
Goiás,Catalão,28698,49.92,28789,50.08
Goiás,Caturaí,1982,54.24,1672,45.76
Goiás,Cavalcante,4188,82.57,884,17.43
Goiás,Ceres,4706,35.3,8627,64.7
Goiás,Cezarina,2356,43.02,3120,56.98
Goiás,Chapadão Do Céu,2067,32.32,4329,67.68
Goiás,Cidade Ocidental,15999,46.14,18679,53.86
Goiás,Cocalzinho De Goiás,4769,40.24,7083,59.76
Goiás,Colinas Do Sul,1553,67.11,761,32.89
Goiás,Córrego Do Ouro,689,29.53,1644,70.47
Goiás,Corumbá De Goiás,2305,41.55,3242,58.45
Goiás,Corumbaíba,2317,44.21,2924,55.79
Goiás,Cristalina,9243,34.8,17318,65.2
Goiás,Cristianópolis,1015,34.36,1939,65.64
Goiás,Crixás,5052,55.5,4050,44.5
Goiás,Cromínia,1328,44.49,1657,55.51
Goiás,Cumari,1205,60.55,785,39.45
Goiás,Damianópolis,1286,48.64,1358,51.36
Goiás,Damolândia,1276,47.51,1410,52.49
Goiás,Davinópolis,1581,61.14,1005,38.86
Goiás,Diorama,729,39.97,1095,60.03
Goiás,Divinópolis De Goiás,2215,65.96,1143,34.04
Goiás,Doverlândia,2054,46.45,2368,53.55
Goiás,Edealina,1208,39.41,1857,60.59
Goiás,Edéia,3111,42.31,4242,57.69
Goiás,Estrela Do Norte,1162,50.99,1117,49.01
Goiás,Faina,2606,56.91,1973,43.09
Goiás,Fazenda Nova,1830,43.81,2347,56.19
Goiás,Firminópolis,2201,33.57,4356,66.43
Goiás,Flores De Goiás,2683,54.54,2236,45.46
Goiás,Formosa,24698,42.5,33414,57.5
Goiás,Formoso,1799,52.82,1607,47.18
Goiás,Gameleira De Goiás,1157,45.32,1396,54.68
Goiás,Goianápolis,2209,27.65,5779,72.35
Goiás,Goiandira,1944,55.75,1543,44.25
Goiás,Goianésia,18339,42.16,25164,57.84
Goiás,Goiânia,289172,36.05,513018,63.95
Goiás,Goianira,13554,44.67,16788,55.33
Goiás,Goiás,8240,56.64,6307,43.36
Goiás,Goiatuba,7875,37.68,13024,62.32
Goiás,Gouvelândia,1717,59.99,1145,40.01
Goiás,Guapó,5017,49.25,5169,50.75
Goiás,Guaraíta,1034,48.43,1101,51.57
Goiás,Guarani De Goiás,2205,67.99,1038,32.01
Goiás,Guarinos,1101,63.46,634,36.54
Goiás,Heitoraí,1421,46.91,1608,53.09
Goiás,Hidrolândia,6247,43.97,7959,56.03
Goiás,Hidrolina,1544,53.74,1329,46.26
Goiás,Iaciara,3413,59.1,2362,40.9
Goiás,Inaciolândia,2097,59.22,1444,40.78
Goiás,Indiara,4370,49.04,4541,50.96
Goiás,Inhumas,13964,44.83,17182,55.17
Goiás,Ipameri,7028,45.76,8329,54.24
Goiás,Ipiranga De Goiás,1008,42.42,1368,57.58
Goiás,Iporá,7796,39.46,11960,60.54
Goiás,Israelândia,1016,48.22,1091,51.78
Goiás,Itaberaí,11329,46.63,12965,53.37
Goiás,Itaguari,2019,52.16,1852,47.84
Goiás,Itaguaru,2288,53.45,1993,46.55
Goiás,Itajá,1091,39.4,1678,60.6
Goiás,Itapaci,5724,49.4,5864,50.6
Goiás,Itapirapuã,2643,51.86,2453,48.14
Goiás,Itapuranga,8134,47.12,9129,52.88
Goiás,Itarumã,1525,47.02,1718,52.98
Goiás,Itauçu,2633,45.74,3123,54.26
Goiás,Itumbiara,23248,40.99,33470,59.01
Goiás,Ivolândia,1038,49.48,1060,50.52
Goiás,Jandaia,1907,41.36,2704,58.64
Goiás,Jaraguá,8001,31.44,17449,68.56
Goiás,Jataí,20173,37.17,34099,62.83
Goiás,Jaupaci,1061,52.09,976,47.91
Goiás,Jesúpolis,719,38.41,1153,61.59
Goiás,Joviânia,2046,47.22,2287,52.78
Goiás,Jussara,4433,40.32,6561,59.68
Goiás,Lagoa Santa,438,39.71,665,60.29
Goiás,Leopoldo De Bulhões,2344,46.12,2738,53.88
Goiás,Luziânia,39256,39.68,59686,60.32
Goiás,Mairipotaba,885,43.47,1151,56.53
Goiás,Mambaí,1795,39.76,2720,60.24
Goiás,Mara Rosa,2913,47.04,3279,52.96
Goiás,Marzagão,945,48.86,989,51.14
Goiás,Matrinchã,1471,51.33,1395,48.67
Goiás,Maurilândia,2869,53.84,2460,46.16
Goiás,Mimoso De Goiás,1182,50.95,1138,49.05
Goiás,Minaçu,7512,46.09,8788,53.91
Goiás,Mineiros,14649,41.17,20936,58.83
Goiás,Moiporá,647,37.62,1073,62.38
Goiás,Monte Alegre De Goiás,2659,69.1,1189,30.9
Goiás,Montes Claros De Goiás,2097,40.69,3057,59.31
Goiás,Montividiu,2477,33.08,5010,66.92
Goiás,Montividiu Do Norte,1256,49.41,1286,50.59
Goiás,Morrinhos,11632,42.43,15783,57.57
Goiás,Morro Agudo De Goiás,878,38.68,1392,61.32
Goiás,Mossâmedes,2127,59.4,1454,40.6
Goiás,Mozarlândia,3915,45.42,4704,54.58
Goiás,Mundo Novo,1797,49.44,1838,50.56
